Num1, Num2, muSDF, gradLen,  gradX,  gradY,   gradZ 
1846, 0428, 0.0003, 0.9477, -0.0651, 0.1450, 0.1198
1850, 0418, 0.0006, 0.9543, -0.0263, 0.1451, 0.0986
1853, 0431, -0.0003, 1.0006, -0.0172, 0.1438, 0.1425
1852, 0441, 0.0004, 0.9656, 0.0081, 0.1407, 0.1276
1853, 0433, -0.0004, 1.0018, -0.0059, 0.1897, 0.1473
1850, 0426, -0.0005, 1.0116, 0.0133, 0.1846, 0.1565
1848, 0417, -0.0001, 0.9832, -0.0218, 0.1334, 0.1524
1850, 0423, -0.0002, 0.9757, -0.0101, 0.1478, 0.1656
1851, 0429, -0.0006, 0.9963, 0.0034, 0.1713, 0.1882
1852, 0448, -0.0007, 0.9718, -0.0169, 0.1941, 0.1462
1850, 0444, -0.0001, 0.9789, -0.0312, 0.1596, 0.1384
1850, 0432, -0.0004, 0.9896, -0.0173, 0.1924, 0.1483
1850, 0425, -0.0006, 0.9980, -0.0105, 0.1779, 0.1585
1848, 0416, -0.0004, 1.0054, -0.0512, 0.2013, 0.1239
1848, 0445, -0.0001, 0.9660, -0.0178, 0.1424, 0.1549
1852, 0433, -0.0004, 0.9750, -0.0093, 0.1937, 0.1740
1851, 0429, -0.0004, 0.9829, -0.0242, 0.1688, 0.1462
1854, 0436, -0.0003, 1.0037, -0.0182, 0.1858, 0.1530
1855, 0434, -0.0007, 0.9904, 0.0262, 0.2023, 0.1377
1852, 0431, -0.0007, 0.9969, -0.0155, 0.2011, 0.1553
1853, 0431, -0.0010, 1.0095, -0.0094, 0.2158, 0.1776
1852, 0416, -0.0013, 1.0056, 0.0103, 0.1972, 0.1655
1853, 0433, -0.0009, 1.0216, -0.0114, 0.1706, 0.1530
1845, 0431, -0.0002, 0.9776, -0.0155, 0.1491, 0.1637
1845, 0434, -0.0007, 0.9864, -0.0234, 0.1866, 0.1403
1847, 0437, 0.0002, 0.9760, -0.0359, 0.1165, 0.1557
1849, 0443, -0.0007, 0.9963, -0.0008, 0.1566, 0.1317
1851, 0430, -0.0007, 1.0098, 0.0068, 0.1491, 0.1683
1847, 0429, -0.0006, 1.0218, 0.0051, 0.1302, 0.1320
1849, 0434, -0.0004, 0.9888, -0.0049, 0.1670, 0.1649
1848, 0444, -0.0002, 0.9763, 0.0060, 0.1536, 0.1448
1852, 0437, -0.0012, 0.9954, 0.0035, 0.1973, 0.1516
1850, 0423, -0.0003, 1.0053, -0.0137, 0.1608, 0.1557
1853, 0426, -0.0009, 0.9945, 0.0065, 0.2237, 0.1669
1852, 0444, -0.0006, 1.0016, 0.0015, 0.1712, 0.1682
1853, 0434, -0.0005, 1.0176, -0.0019, 0.1786, 0.1581
1851, 0426, -0.0006, 0.9850, -0.0396, 0.2117, 0.1422
1851, 0431, -0.0005, 1.0139, -0.0027, 0.1726, 0.1545
1854, 0440, -0.0003, 0.9885, -0.0098, 0.2207, 0.1374
1851, 0422, -0.0007, 0.9925, -0.0286, 0.1889, 0.1476
1850, 0442, -0.0008, 0.9980, 0.0255, 0.1903, 0.1601
1851, 0417, -0.0009, 1.0479, -0.0073, 0.1784, 0.1521
1850, 0423, -0.0003, 0.9890, -0.0010, 0.1804, 0.1244
1851, 0431, -0.0002, 0.9913, -0.0034, 0.1744, 0.1510
1854, 0436, -0.0005, 0.9748, -0.0100, 0.1554, 0.1239
1853, 0436, -0.0007, 1.0179, 0.0095, 0.1960, 0.1494
1853, 0434, -0.0006, 1.0010, -0.0026, 0.1837, 0.1514
1855, 0426, -0.0013, 1.0187, -0.0210, 0.2372, 0.1694
1851, 0437, -0.0010, 1.0067, -0.0061, 0.1801, 0.1720
1849, 0421, -0.0009, 1.0068, -0.0114, 0.1676, 0.1496
1850, 0423, -0.0003, 0.9943, 0.0059, 0.1254, 0.1659
1850, 0432, -0.0005, 0.9873, 0.0096, 0.1961, 0.1469
1852, 0432, -0.0006, 1.0069, -0.0069, 0.1575, 0.1637
1852, 0428, -0.0009, 1.0076, -0.0120, 0.1782, 0.1507
1851, 0424, -0.0005, 0.9994, -0.0226, 0.1512, 0.1523
1852, 0436, -0.0011, 1.0053, -0.0119, 0.2079, 0.1654
1852, 0419, -0.0006, 0.9919, 0.0042, 0.1423, 0.1606
1848, 0431, -0.0009, 0.9721, 0.0058, 0.1711, 0.1640
1850, 0420, -0.0005, 0.9885, -0.0301, 0.1916, 0.1496
1847, 0427, -0.0005, 1.0037, 0.0045, 0.1532, 0.1673
1848, 0422, -0.0006, 0.9967, -0.0044, 0.1658, 0.1612
1853, 0431, -0.0008, 1.0179, -0.0306, 0.2384, 0.1307
1849, 0434, -0.0002, 0.9818, -0.0007, 0.1373, 0.1613
1851, 0439, -0.0008, 1.0077, -0.0368, 0.1789, 0.1643
1851, 0419, -0.0008, 1.0282, -0.0040, 0.1791, 0.1841
1851, 0434, -0.0009, 1.0095, -0.0447, 0.1842, 0.1246
1847, 0438, -0.0000, 0.9753, -0.0108, 0.1649, 0.1466
1801, 0365, -0.0041, 0.9782, -0.0192, 0.1532, 0.0512
1795, 0342, -0.0034, 0.9687, -0.0316, 0.0788, 0.0901
1795, 0372, -0.0024, 0.9638, -0.0412, 0.1102, 0.0872
1795, 0376, -0.0018, 0.9581, -0.0556, 0.1446, 0.1089
1796, 0379, -0.0020, 0.9702, -0.0693, 0.1351, 0.0808
1795, 0399, -0.0020, 0.9757, 0.0008, 0.1029, 0.0717
1795, 0368, -0.0021, 0.9761, -0.0405, 0.1285, 0.0950
1794, 0396, -0.0016, 0.9656, -0.0120, 0.0770, 0.0851
1794, 0384, -0.0018, 0.9569, -0.0410, 0.1058, 0.0662
1794, 0403, -0.0016, 0.9464, -0.0128, 0.0840, 0.1042
1796, 0379, -0.0017, 0.9518, -0.0293, 0.1006, 0.0539
1801, 0408, -0.0013, 0.9511, 0.0030, 0.1331, 0.0949
1802, 0374, -0.0015, 0.9509, -0.0192, 0.0945, 0.0363
1804, 0404, -0.0017, 0.9563, 0.0278, 0.0811, 0.0759
1805, 0422, -0.0016, 0.9570, -0.0061, 0.1000, 0.1103
1804, 0395, -0.0013, 0.9585, 0.0211, 0.0950, 0.1198
1804, 0400, -0.0016, 0.9473, -0.0134, 0.1082, 0.0890
1804, 0424, -0.0014, 0.9457, 0.0121, 0.0501, 0.0705
1805, 0414, -0.0015, 0.9624, 0.0052, 0.0627, 0.0882
1818, 0403, 0.0007, 0.9599, 0.0176, 0.1547, 0.0606
1825, 0393, 0.0003, 0.9450, 0.0326, 0.1519, 0.0880
1828, 0397, 0.0001, 0.9448, 0.0092, 0.1140, 0.0943
1833, 0393, -0.0004, 0.9453, -0.0195, 0.1477, 0.1208
1836, 0362, -0.0005, 0.9560, -0.0542, 0.1107, 0.1283
1838, 0359, -0.0007, 0.9320, 0.0068, 0.1217, 0.1325
1839, 0350, -0.0008, 0.9799, -0.0088, 0.1085, 0.1038
1838, 0331, -0.0009, 0.9572, -0.0121, 0.1183, 0.0935
1837, 0367, -0.0005, 0.9667, -0.0132, 0.1118, 0.0982
1839, 0355, -0.0007, 0.9798, -0.0107, 0.1092, 0.1198
1931, 0364, -0.0015, 0.9365, -0.0075, 0.1093, 0.1068
1932, 0397, -0.0010, 0.9266, 0.0315, 0.0767, 0.0185
1932, 0391, -0.0007, 0.9426, 0.0223, 0.0873, 0.0507
1933, 0367, -0.0007, 0.9731, 0.0445, 0.0600, 0.0097
1934, 0409, -0.0006, 0.9335, 0.0072, 0.0808, 0.0084
1882, 0421, -0.0010, 0.9719, -0.0107, 0.1494, 0.0023
1880, 0429, -0.0008, 0.9704, 0.0318, 0.1583, 0.0003
1881, 0421, -0.0003, 0.9756, 0.0249, 0.1004, 0.0099
1879, 0427, -0.0003, 0.9483, 0.0033, 0.1395, 0.0002
1876, 0439, -0.0000, 0.9525, 0.0265, 0.0925, 0.0668
1875, 0427, -0.0004, 0.9763, -0.0207, 0.1185, 0.0428
1876, 0445, -0.0003, 0.9575, -0.0331, 0.1006, 0.0193
1876, 0432, -0.0003, 0.9705, 0.0029, 0.1385, 0.0193
1895, 0390, -0.0005, 0.9491, 0.0354, 0.0478, -0.0111
1894, 0421, 0.0001, 0.9560, -0.0179, 0.0637, -0.0021
1896, 0408, 0.0000, 0.9682, -0.0367, 0.0520, 0.0038
1897, 0409, 0.0003, 0.9323, -0.0027, 0.0660, 0.0018
1895, 0413, 0.0002, 0.9341, -0.0175, 0.0304, -0.0015
1896, 0413, 0.0001, 0.9602, -0.0003, 0.0600, 0.0281
1896, 0414, 0.0002, 0.9715, -0.0257, 0.0733, 0.0500
1895, 0436, 0.0004, 0.9294, 0.0005, 0.0953, 0.0933
1897, 0441, -0.0003, 0.9391, -0.0031, 0.0927, 0.0989
1896, 0423, -0.0002, 0.9434, 0.0036, 0.0845, 0.0774
1897, 0414, -0.0007, 0.9665, -0.0139, 0.0568, 0.0738
1899, 0443, -0.0007, 0.9308, -0.0097, 0.0344, 0.0971
1900, 0426, -0.0006, 0.9238, 0.0104, 0.0265, 0.0606
1900, 0414, -0.0003, 0.9455, 0.0118, 0.0278, 0.0513
1899, 0436, -0.0004, 0.9618, -0.0052, 0.0400, 0.0689
1898, 0411, -0.0006, 0.9471, -0.0043, 0.0724, 0.0759
1901, 0413, -0.0006, 0.9333, -0.0152, 0.0559, 0.0398
1899, 0441, -0.0004, 0.9518, 0.0192, 0.0625, 0.0686
1901, 0427, -0.0005, 0.9552, -0.0037, 0.0799, 0.0879
1900, 0421, -0.0005, 0.9441, -0.0305, 0.0898, 0.0614
1922, 0435, 0.0003, 0.9332, -0.0565, 0.0926, 0.0329
1923, 0409, 0.0001, 0.9485, -0.0300, 0.0768, 0.0175
1923, 0406, 0.0003, 0.9473, -0.0191, 0.0465, -0.0004
1892, 0415, -0.0013, 0.9522, -0.0166, 0.1061, 0.0137
1893, 0410, -0.0016, 0.9461, -0.0171, 0.1170, 0.0248
1889, 0395, -0.0014, 0.9294, -0.0271, 0.0425, 0.0156
1888, 0410, -0.0016, 0.9897, -0.0227, 0.0669, 0.0218
1888, 0411, -0.0016, 0.9471, -0.0004, 0.0550, 0.0316
1885, 0390, -0.0013, 0.9734, 0.0230, 0.0710, 0.0096
1890, 0388, -0.0012, 0.9594, -0.0001, 0.0742, -0.0062
1890, 0381, -0.0015, 0.9480, 0.0232, 0.0774, -0.0045
1889, 0405, -0.0013, 0.9466, -0.0183, 0.0851, 0.0058
1890, 0393, -0.0014, 0.9366, -0.0234, 0.0487, -0.0140
1890, 0386, -0.0017, 0.9636, -0.0157, 0.0837, -0.0254
1890, 0381, -0.0014, 0.9373, 0.0240, 0.0603, 0.0614
1893, 0413, -0.0014, 0.9407, 0.0093, 0.0630, -0.0107
1891, 0396, -0.0013, 0.9384, 0.0441, 0.0716, 0.0318
1892, 0393, -0.0016, 0.9381, 0.0180, 0.0582, 0.0261
1891, 0387, -0.0019, 0.9643, 0.0183, 0.0903, -0.0019
1893, 0391, -0.0012, 0.9440, 0.0134, 0.0952, 0.0138
1955, 0412, -0.0003, 0.9247, -0.0309, 0.0745, 0.0033
1954, 0440, -0.0001, 0.9349, 0.0050, 0.0393, -0.0368
1954, 0421, -0.0002, 0.9686, -0.0177, 0.0335, -0.0307
1954, 0416, -0.0002, 0.9484, -0.0250, 0.0548, -0.0246
1952, 0408, -0.0001, 0.9303, -0.0177, 0.0238, -0.0262
1944, 0409, -0.0000, 0.9119, -0.0077, 0.0542, 0.0193
1943, 0404, 0.0002, 0.9212, 0.0354, 0.0577, -0.0023
1942, 0402, -0.0000, 0.9294, -0.0040, 0.0686, 0.0056
1943, 0427, 0.0000, 0.9043, 0.0119, 0.0768, -0.0142
1871, 0361, 0.0004, 0.9243, -0.0029, 0.0112, -0.0981
1872, 0379, 0.0000, 0.9221, 0.0048, 0.0174, -0.1253
1873, 0380, 0.0004, 0.9156, 0.0154, -0.0331, -0.1279
1874, 0381, 0.0003, 0.9096, 0.0094, -0.0540, -0.1238
1875, 0359, 0.0003, 0.9251, -0.0141, -0.0370, -0.1194
1878, 0377, 0.0003, 0.9154, 0.0145, -0.0388, -0.1280
1875, 0363, 0.0003, 0.9579, 0.0143, -0.0319, -0.0659
1875, 0363, 0.0001, 0.9494, 0.0240, -0.0404, -0.0881
1878, 0352, 0.0003, 0.9621, 0.0047, -0.0501, -0.1022
1882, 0342, 0.0002, 0.9279, 0.0006, -0.0094, -0.0816
1883, 0345, 0.0001, 0.9507, -0.0012, -0.0442, -0.0997
1883, 0364, 0.0001, 0.9388, 0.0123, 0.0046, -0.0892
1886, 0349, -0.0000, 0.9222, -0.0010, 0.0171, -0.0795
1887, 0349, 0.0003, 0.9281, -0.0038, -0.0075, -0.0836
1887, 0367, 0.0002, 0.9001, -0.0047, -0.0091, -0.0780
1886, 0358, -0.0001, 0.9283, 0.0154, 0.0142, -0.1000
1886, 0343, -0.0001, 0.9469, 0.0139, 0.0389, -0.0883
1887, 0347, 0.0002, 0.9282, 0.0183, -0.0277, -0.1147
1888, 0350, 0.0001, 0.9274, 0.0277, 0.0073, -0.1103
1890, 0336, 0.0005, 0.9601, 0.0246, -0.0063, -0.0890
1888, 0332, 0.0004, 0.9461, 0.0428, 0.0258, -0.0660
1886, 0330, 0.0005, 0.9306, 0.0415, -0.0035, -0.0470
1887, 0334, 0.0005, 0.9070, 0.0510, -0.0323, -0.0069
1888, 0367, 0.0003, 0.9266, 0.0500, 0.0044, -0.0702
1887, 0364, 0.0003, 0.9380, 0.0650, 0.0787, -0.0635
1891, 0379, -0.0000, 0.9379, 0.0562, 0.0286, -0.0246
1891, 0354, -0.0003, 0.9198, 0.0509, 0.0097, -0.0679
1891, 0349, -0.0001, 0.9305, 0.0468, 0.0298, -0.0023
1891, 0354, -0.0002, 0.9493, 0.1091, 0.0510, -0.0679
1892, 0334, -0.0001, 0.9319, 0.0246, 0.0706, 0.0108
1892, 0343, -0.0002, 0.9239, 0.0137, 0.0467, -0.0327
1886, 0354, 0.0001, 0.9219, 0.0073, 0.0481, -0.0161
1869, 0367, 0.0008, 0.9092, 0.0347, 0.0545, 0.0055
1870, 0366, 0.0004, 0.9458, 0.0212, 0.0160, -0.0011
1872, 0365, 0.0003, 0.9316, 0.0266, -0.0207, -0.0174
1871, 0351, 0.0001, 0.9481, 0.0131, 0.0106, 0.0192
1872, 0368, -0.0000, 0.9204, 0.0058, -0.0006, -0.0149
1871, 0365, 0.0005, 0.8944, 0.0244, 0.0337, -0.0199
1872, 0350, -0.0003, 0.9664, 0.0270, -0.0039, -0.0176
1871, 0375, 0.0004, 0.8947, 0.0477, 0.0362, -0.0082
1873, 0368, 0.0002, 0.9128, 0.0228, 0.0038, -0.0187
1874, 0352, 0.0002, 0.8971, 0.0376, 0.0379, 0.0071
1873, 0353, 0.0001, 0.9197, 0.0289, 0.0789, -0.0230
1874, 0361, -0.0000, 0.9027, 0.0410, 0.0211, 0.0075
1873, 0354, 0.0002, 0.8942, 0.0266, 0.0872, 0.0339
1872, 0369, 0.0004, 0.9106, -0.0013, 0.0881, 0.0288
1874, 0366, 0.0002, 0.8822, 0.0425, 0.0788, 0.0256
1885, 0370, 0.0005, 0.9196, -0.0005, 0.0861, 0.0050
1884, 0382, 0.0003, 0.9323, -0.0229, 0.0799, -0.0402
1887, 0370, 0.0001, 0.9268, -0.0116, 0.0408, -0.0184
1887, 0372, 0.0000, 0.9404, -0.0318, 0.0763, 0.0454
1887, 0343, 0.0002, 0.9296, -0.0459, 0.0601, 0.0343
1888, 0368, -0.0003, 0.9294, -0.0048, -0.0005, -0.0038
1889, 0385, -0.0002, 0.9176, -0.0123, 0.0225, 0.0151
1889, 0368, 0.0000, 0.9276, 0.0052, 0.0291, 0.0197
1887, 0349, 0.0002, 0.9259, -0.0236, 0.0793, -0.0041
1888, 0345, 0.0001, 0.9338, -0.0403, 0.0596, -0.0036
1887, 0340, 0.0001, 0.9347, -0.0172, 0.0613, 0.0036
1887, 0341, -0.0000, 0.9447, 0.0352, 0.0837, 0.0257
1887, 0337, 0.0001, 0.9220, 0.0230, 0.0729, 0.0469
1888, 0325, -0.0001, 0.9291, 0.0125, 0.0777, 0.0277
1889, 0315, -0.0000, 0.9339, -0.0182, 0.0532, 0.0084
1890, 0335, -0.0003, 0.9375, -0.0394, 0.0488, -0.0124
1806, 0351, -0.0000, 0.8997, 0.0437, 0.0064, 0.0140
1807, 0356, -0.0000, 0.9194, 0.0535, 0.0381, 0.0119
1808, 0346, -0.0000, 0.9344, 0.0514, 0.0652, 0.0307
1804, 0342, -0.0003, 0.9159, 0.0024, 0.0457, 0.0064
1807, 0312, -0.0003, 0.9450, 0.0524, 0.0646, -0.0200
1807, 0307, -0.0002, 0.9530, 0.0724, 0.0661, 0.0237
1809, 0304, -0.0003, 0.9543, 0.0541, 0.0717, 0.0485
1808, 0308, -0.0002, 0.9354, 0.0421, 0.0265, 0.0438
1809, 0299, -0.0004, 0.9416, 0.0723, 0.0947, 0.0519
1809, 0316, -0.0006, 0.9122, 0.0467, 0.1183, 0.0425
1807, 0308, -0.0004, 0.9418, 0.0272, 0.1044, 0.0479
1810, 0307, -0.0007, 0.9451, 0.0145, 0.1190, 0.0816
1810, 0312, -0.0005, 0.9261, 0.0416, 0.1148, 0.0252
1809, 0301, -0.0005, 0.9233, 0.0214, 0.1050, 0.0522
1810, 0295, -0.0012, 0.9469, 0.0109, 0.1425, 0.0555
1810, 0345, -0.0007, 0.9045, 0.0400, 0.1050, 0.0498
1808, 0332, -0.0006, 0.9237, 0.0129, 0.1382, 0.0559
1809, 0320, -0.0002, 0.9536, 0.0441, 0.1375, 0.0198
1810, 0314, -0.0006, 0.9596, 0.0027, 0.1507, -0.0002
1808, 0302, -0.0005, 0.9416, 0.0011, 0.1080, -0.0093
1809, 0318, -0.0006, 0.9596, -0.0130, 0.0643, -0.0321
1808, 0328, -0.0001, 0.9400, -0.0337, 0.0389, -0.0364
1809, 0313, -0.0009, 0.9586, 0.0156, 0.0826, 0.0228
1810, 0298, -0.0006, 0.9430, 0.0172, 0.0924, 0.0944
1809, 0326, -0.0005, 0.9551, 0.0254, 0.1195, 0.0235
1811, 0308, -0.0014, 0.9527, 0.0463, 0.1192, 0.0732
1808, 0296, -0.0008, 0.9414, 0.0443, 0.0933, 0.0091
1809, 0314, -0.0010, 0.9615, 0.0121, 0.0864, 0.0490
1810, 0297, -0.0007, 0.9218, 0.0349, 0.0935, 0.0620
1811, 0302, -0.0011, 0.9243, -0.0109, 0.1245, 0.0919
1811, 0297, -0.0009, 0.9348, 0.0235, 0.1408, 0.0714
1809, 0316, -0.0009, 0.9315, -0.0100, 0.1374, 0.0777
1808, 0291, -0.0006, 0.9276, 0.0003, 0.1192, 0.0180
1811, 0306, -0.0012, 0.9548, 0.0347, 0.1614, 0.1191
1809, 0320, -0.0007, 0.9272, -0.0139, 0.1515, 0.0796
1809, 0304, -0.0008, 0.9275, 0.0198, 0.1627, 0.1334
1809, 0289, -0.0006, 0.9430, -0.0246, 0.0728, 0.0761
1811, 0320, -0.0011, 0.9330, 0.0173, 0.1166, 0.0464
1809, 0315, -0.0008, 0.9305, -0.0277, 0.0864, 0.0983
1811, 0310, -0.0010, 0.9516, 0.0001, 0.1561, 0.0960
1809, 0321, -0.0007, 0.9224, -0.0160, 0.1030, 0.0969
1809, 0312, -0.0008, 0.9141, -0.0200, 0.1090, 0.0699
1810, 0318, -0.0006, 0.9219, 0.0174, 0.0934, 0.0332
1810, 0316, -0.0006, 0.9378, -0.0083, 0.1263, 0.0454
1809, 0310, -0.0008, 0.9500, -0.0199, 0.1627, 0.0858
1812, 0297, -0.0009, 0.9429, 0.0439, 0.1189, 0.0573
1810, 0301, -0.0013, 0.9591, 0.0037, 0.1386, 0.0680
1811, 0300, -0.0007, 0.9263, 0.0322, 0.1250, 0.0359
1810, 0304, -0.0012, 0.9532, -0.0329, 0.1446, 0.0977
1812, 0312, -0.0009, 0.9547, 0.0246, 0.1117, 0.0840
1810, 0302, -0.0005, 0.9510, -0.0423, 0.1454, 0.1128
1811, 0310, -0.0009, 0.9519, -0.0486, 0.1144, 0.1157
1811, 0303, -0.0007, 0.9626, -0.0239, 0.1486, 0.1075
1810, 0315, -0.0011, 0.9466, 0.0084, 0.1363, 0.0674
1809, 0326, -0.0010, 0.9374, 0.0194, 0.1164, 0.0417
1809, 0339, -0.0007, 0.9379, 0.0051, 0.1011, 0.0072
1809, 0316, -0.0008, 0.9421, 0.0144, 0.1536, 0.0885
1810, 0295, -0.0013, 0.9577, 0.0177, 0.1265, 0.1389
1810, 0314, -0.0011, 0.9363, 0.0186, 0.1365, 0.0955
1810, 0311, -0.0012, 0.9379, 0.0324, 0.0968, 0.0822
1812, 0317, -0.0010, 0.9310, 0.0088, 0.1233, 0.0407
1811, 0327, -0.0007, 0.9141, -0.0290, 0.1054, 0.0850
1811, 0317, -0.0009, 0.9499, 0.0069, 0.0786, 0.0405
1811, 0311, -0.0007, 0.9241, 0.0151, 0.1200, 0.0685
1811, 0320, -0.0009, 0.9514, 0.0256, 0.0974, 0.0460
1810, 0324, -0.0008, 0.9475, 0.0205, 0.1183, -0.0021
1811, 0309, -0.0006, 0.9229, -0.0157, 0.1434, 0.0413
1812, 0312, -0.0009, 0.9520, 0.0011, 0.1119, 0.0669
1811, 0314, -0.0007, 0.9434, 0.0020, 0.1213, 0.1081
1811, 0313, -0.0011, 0.9374, 0.0088, 0.1407, 0.1039
1810, 0311, -0.0005, 0.9342, 0.0146, 0.1221, 0.0992
1810, 0315, -0.0008, 0.9344, -0.0260, 0.1116, 0.1073
1812, 0325, -0.0013, 0.9347, 0.0297, 0.0867, 0.1203
1810, 0311, -0.0011, 0.9251, -0.0175, 0.1004, 0.1109
1813, 0302, -0.0010, 0.9367, 0.0529, 0.1621, 0.0315
1812, 0328, -0.0011, 0.9049, 0.0215, 0.1145, 0.0546
1811, 0298, -0.0010, 0.9440, 0.0541, 0.1278, 0.0806
1810, 0316, -0.0010, 0.9327, -0.0027, 0.1129, 0.0417
1811, 0296, -0.0011, 0.9419, 0.0265, 0.1766, 0.1185
1810, 0333, -0.0011, 0.9319, 0.0424, 0.1450, 0.0742
1809, 0322, -0.0010, 0.9436, 0.0382, 0.1542, 0.0627
1810, 0328, -0.0006, 0.9341, 0.0346, 0.0965, -0.0042
1906, 0437, 0.0023, 0.9500, 0.0156, 0.1202, 0.0576
1915, 0418, 0.0014, 0.9616, -0.0460, 0.1570, 0.0879
1917, 0405, 0.0005, 0.9842, -0.0165, 0.1393, 0.0833
1917, 0407, 0.0002, 0.9922, -0.0530, 0.1409, 0.0830
1918, 0386, 0.0003, 0.9686, -0.0214, 0.1688, 0.0929
1918, 0390, -0.0002, 0.9748, -0.0229, 0.1554, 0.1064
1919, 0395, -0.0001, 0.9928, -0.0547, 0.1669, 0.0830
1919, 0404, -0.0002, 0.9901, -0.0611, 0.1493, 0.0559
1919, 0402, -0.0003, 0.9923, -0.0091, 0.2146, 0.1040
1921, 0397, -0.0001, 0.9970, -0.0054, 0.2244, 0.1515
1876, 0387, -0.0024, 0.9510, 0.0363, 0.0052, -0.0489
1872, 0399, -0.0022, 0.9356, 0.0350, 0.0195, -0.0677
1871, 0383, -0.0012, 0.9629, 0.0660, 0.0227, -0.0412
1854, 0417, -0.0009, 0.9565, 0.0058, 0.0142, -0.0032
1861, 0388, -0.0009, 0.9532, 0.0103, -0.0008, -0.0059
1858, 0396, -0.0010, 0.9479, 0.0183, -0.0207, -0.0356
1858, 0410, -0.0010, 0.9447, 0.0448, 0.0030, -0.0221
1866, 0395, -0.0010, 0.9410, 0.0380, -0.0216, -0.0415
1860, 0378, -0.0010, 0.9449, 0.0556, -0.0134, -0.0275
1860, 0406, -0.0011, 0.9659, 0.0161, 0.0350, -0.0154
1862, 0388, -0.0007, 0.9691, 0.0190, -0.0413, -0.0191
1859, 0406, -0.0011, 0.9510, 0.0117, -0.0081, -0.0407
1860, 0388, -0.0008, 0.9496, 0.0470, -0.0025, -0.0464
1862, 0399, -0.0012, 0.9683, 0.0390, 0.0357, 0.0162
1858, 0410, -0.0010, 0.9539, 0.0333, 0.0109, -0.0278
1861, 0397, -0.0006, 0.9642, 0.0099, -0.0130, -0.0230
1805, 0377, -0.0008, 0.9278, 0.0301, 0.0516, 0.0497
1806, 0375, -0.0003, 0.9194, 0.0200, 0.0615, 0.0045
1812, 0343, -0.0003, 0.9184, -0.0088, 0.0845, -0.0352
1813, 0344, -0.0005, 0.9227, 0.0247, 0.1170, -0.0321
1814, 0355, -0.0005, 0.9080, 0.0198, 0.0885, -0.0409
1814, 0331, -0.0008, 0.9297, 0.0582, 0.0522, -0.0606
1814, 0361, -0.0004, 0.9215, 0.0471, 0.0343, -0.0673
1813, 0353, -0.0006, 0.9122, 0.0604, 0.0805, -0.0204
1813, 0345, -0.0006, 0.9218, 0.0132, 0.0356, -0.0525
1812, 0345, -0.0003, 0.8834, 0.0165, 0.0543, -0.0888
1812, 0346, -0.0002, 0.9116, 0.0342, 0.0788, -0.0699
1816, 0353, 0.0002, 0.9358, 0.0006, 0.0586, -0.0751
1819, 0318, -0.0000, 0.9598, -0.0144, 0.0830, -0.0239
1819, 0342, -0.0003, 0.9159, -0.0208, 0.0312, -0.0866
1819, 0313, -0.0004, 0.9334, -0.0480, 0.1098, -0.0698
1820, 0323, -0.0002, 0.9559, 0.0246, 0.0837, -0.0645
1815, 0328, -0.0004, 0.9150, 0.0316, 0.0960, -0.0566
1814, 0325, -0.0003, 0.9187, -0.0328, 0.0518, -0.0374
1808, 0391, 0.0018, 0.9311, 0.0486, 0.0556, -0.0533
1817, 0368, 0.0020, 0.9486, 0.0096, 0.0631, -0.0432
1832, 0367, 0.0021, 0.9508, 0.0143, 0.0413, -0.0411
1837, 0355, 0.0010, 0.9822, 0.0084, 0.0337, -0.0034
1842, 0356, 0.0008, 0.9476, 0.0061, 0.0318, 0.0399
1842, 0381, 0.0005, 0.9315, -0.0239, 0.0370, 0.0007
1840, 0361, 0.0006, 0.9524, -0.0059, 0.1135, 0.0077
1842, 0347, -0.0008, 0.9748, 0.0131, 0.1222, 0.0654
1842, 0333, -0.0003, 0.9753, -0.0173, 0.1010, 0.0367
1842, 0336, 0.0008, 0.9609, 0.0061, 0.0553, -0.0088
1843, 0362, -0.0005, 0.9612, -0.0216, 0.0831, -0.0001
1841, 0344, 0.0006, 0.9409, -0.0515, 0.0997, -0.0216
1841, 0345, -0.0001, 0.9467, -0.0398, 0.0927, 0.0467
1837, 0360, 0.0009, 0.9531, -0.0175, 0.0576, -0.0162
1838, 0336, 0.0006, 0.9406, 0.0226, 0.0323, -0.0017
1839, 0337, 0.0009, 0.9260, -0.0286, 0.0239, -0.0036
1840, 0354, 0.0010, 0.9478, -0.0343, 0.0511, 0.0412
1841, 0344, 0.0004, 0.9593, -0.0075, 0.0959, 0.0521
1842, 0345, 0.0011, 0.9351, 0.0073, 0.0812, -0.0295
1829, 0354, 0.0014, 0.9437, 0.0265, 0.0718, -0.0168
1835, 0361, 0.0009, 0.9725, 0.0056, 0.0849, -0.0145
1834, 0356, 0.0012, 0.9543, 0.0192, 0.0571, 0.0197
1835, 0362, 0.0009, 0.9442, -0.0113, 0.0477, 0.0055
1839, 0355, 0.0008, 0.9460, -0.0095, 0.1060, 0.0212
1841, 0327, 0.0004, 0.9441, 0.0099, 0.0631, 0.0174
1841, 0344, 0.0006, 0.9435, -0.0163, 0.1055, 0.0307
1841, 0347, 0.0004, 0.9370, 0.0140, 0.0547, 0.0196
1841, 0324, 0.0009, 0.9296, -0.0224, 0.0590, 0.0267
1840, 0330, 0.0010, 0.9515, 0.0220, 0.0310, -0.0125
1838, 0345, 0.0011, 0.9452, 0.0252, 0.0657, 0.0248
